zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips
94015,37.68121,-122.48074,Daly City,CA,California,TRUE,NA,65199,4451.1,6081
94018,37.50603,-122.47321,El Granada,CA,California,TRUE,NA,NA,NA,6081
94019,37.44826,-122.4023,Half Moon Bay,CA,California,TRUE,NA,20207,130.6,6081
94020,37.28473,-122.21969,La Honda,CA,California,TRUE,NA,1979,18.2,6081
94021,37.25028,-122.24958,Loma Mar,CA,California,TRUE,NA,574,20.2,6081
94022,37.35534,-122.14494,Los Altos,CA,California,TRUE,NA,19701,429.3,6085
94024,37.35037,-122.09863,Los Altos,CA,California,TRUE,NA,23704,1106.3,6085
94025,37.45087,-122.1829,Menlo Park,CA,California,TRUE,NA,43996,2030.6,6081
94027,37.45399,-122.20313,Atherton,CA,California,TRUE,NA,7193,552.5,6081
94028,37.37492,-122.21136,Portola Valley,CA,California,TRUE,NA,6718,149.8,6081
94030,37.59969,-122.40343,Millbrae,CA,California,TRUE,NA,22998,2631.5,6081
94037,37.55327,-122.49584,Montara,CA,California,TRUE,NA,2833,198.8,6081
94038,37.52946,-122.4849,Moss Beach,CA,California,TRUE,NA,3350,217.5,6081
94040,37.38034,-122.08531,Mountain View,CA,California,TRUE,NA,34804,3671.6,6085
94041,37.38822,-122.07529,Mountain View,CA,California,TRUE,NA,13996,3396.5,6085
94043,37.41188,-122.06892,Mountain View,CA,California,TRUE,NA,31999,1460.7,6085
94044,37.60544,-122.47993,Pacifica,CA,California,TRUE,NA,38677,989.8,6081
94060,37.22297,-122.33572,Pescadero,CA,California,TRUE,NA,1098,5.8,6081
94061,37.46136,-122.23731,Redwood City,CA,California,TRUE,NA,38158,3815.8,6081
94062,37.42562,-122.29653,Redwood City,CA,California,TRUE,NA,27871,166.4,6081
94063,37.49367,-122.20823,Redwood City,CA,California,TRUE,NA,36110,2144.2,6081
94065,37.53504,-122.24683,Redwood City,CA,California,TRUE,NA,11603,1953.2,6081
94066,37.62539,-122.43229,San Bruno,CA,California,TRUE,NA,44538,2837.5,6081
94070,37.49739,-122.27021,San Carlos,CA,California,TRUE,NA,30420,1918.8,6081
94074,37.32817,-122.34164,San Gregorio,CA,California,TRUE,NA,177,3,6081
94080,37.65541,-122.42083,South San Francisco,CA,California,TRUE,NA,67263,2551.8,6081
94085,37.38862,-122.01793,Sunnyvale,CA,California,TRUE,NA,23592,2593.2,6085
94086,37.37164,-122.02316,Sunnyvale,CA,California,TRUE,NA,49190,4349.4,6085
94087,37.35164,-122.03669,Sunnyvale,CA,California,TRUE,NA,57015,3340,6085
94089,37.41192,-122.01441,Sunnyvale,CA,California,TRUE,NA,23049,1462.5,6085
94102,37.77956,-122.41931,San Francisco,CA,California,TRUE,NA,33264,19415.4,6075
94103,37.77299,-122.41136,San Francisco,CA,California,TRUE,NA,31585,8876.4,6075
94104,37.79144,-122.40211,San Francisco,CA,California,TRUE,NA,438,2180.7,6075
94105,37.79239,-122.39707,San Francisco,CA,California,TRUE,NA,12944,9905.8,6075
94107,37.76473,-122.39508,San Francisco,CA,California,TRUE,NA,29708,6180.9,6075
94108,37.79189,-122.40854,San Francisco,CA,California,TRUE,NA,13535,20257.4,6075
94109,37.79334,-122.42138,San Francisco,CA,California,TRUE,NA,55797,19972,6075
94110,37.74975,-122.41528,San Francisco,CA,California,TRUE,NA,72765,11755.9,6075
94111,37.79847,-122.3998,San Francisco,CA,California,TRUE,NA,4023,4656,6075
94112,37.7206,-122.44311,San Francisco,CA,California,TRUE,NA,85053,9845.7,6075
94114,37.75814,-122.43547,San Francisco,CA,California,TRUE,NA,35077,9781,6075
94115,37.78608,-122.43742,San Francisco,CA,California,TRUE,NA,33841,11498,6075
94116,37.74457,-122.48611,San Francisco,CA,California,TRUE,NA,46594,7121.7,6075
94117,37.77002,-122.44425,San Francisco,CA,California,TRUE,NA,43526,13185.5,6075
94118,37.7801,-122.46185,San Francisco,CA,California,TRUE,NA,41241,7940.7,6075
94121,37.77849,-122.49548,San Francisco,CA,California,TRUE,NA,43843,6678.8,6075
94122,37.76113,-122.48433,San Francisco,CA,California,TRUE,NA,61248,7260.2,6075
94123,37.80112,-122.43645,San Francisco,CA,California,TRUE,NA,26074,9298.2,6075
94124,37.73204,-122.3858,San Francisco,CA,California,TRUE,NA,36278,2934.7,6075
94127,37.73642,-122.45961,San Francisco,CA,California,TRUE,NA,20413,4226.1,6075
94128,37.62197,-122.38388,San Francisco,CA,California,TRUE,NA,173,19.9,6081
94129,37.79743,-122.46662,San Francisco,CA,California,TRUE,NA,4011,659.2,6075
94130,37.81975,-122.36898,San Francisco,CA,California,TRUE,NA,3184,1395.7,6075
94131,37.74569,-122.44243,San Francisco,CA,California,TRUE,NA,30458,5815.8,6075
94132,37.72219,-122.48475,San Francisco,CA,California,TRUE,NA,30437,3752.2,6075
94133,37.80193,-122.41092,San Francisco,CA,California,TRUE,NA,26930,15812.2,6075
94134,37.71887,-122.41124,San Francisco,CA,California,TRUE,NA,43286,6531.3,6075
94158,37.77116,-122.39153,San Francisco,CA,California,TRUE,NA,9231,5834.4,6075
94188,37.7407,-122.38091,San Francisco,CA,California,TRUE,NA,NA,NA,6075
94301,37.44424,-122.14992,Palo Alto,CA,California,TRUE,NA,17470,2845.8,6085
94303,37.45064,-122.11928,Palo Alto,CA,California,TRUE,NA,47828,2188.2,6085
94304,37.39744,-122.16699,Palo Alto,CA,California,TRUE,NA,4391,352.7,6085
94305,37.41623,-122.17069,Stanford,CA,California,TRUE,NA,16283,1315.4,6085
94306,37.41627,-122.13088,Palo Alto,CA,California,TRUE,NA,27650,2613.1,6085
94401,37.57445,-122.31942,San Mateo,CA,California,TRUE,NA,35013,4345.9,6081
94402,37.54035,-122.33388,San Mateo,CA,California,TRUE,NA,25966,1984,6081
94403,37.53844,-122.30454,San Mateo,CA,California,TRUE,NA,44361,3040.8,6081
94404,37.5562,-122.26905,San Mateo,CA,California,TRUE,NA,36086,3203,6081
94501,37.77525,-122.27493,Alameda,CA,California,TRUE,NA,64487,3122.7,6001
94502,37.73686,-122.24114,Alameda,CA,California,TRUE,NA,15340,2348.3,6001
94503,38.19454,-122.23042,American Canyon,CA,California,TRUE,NA,20295,289.9,6055
94505,37.86638,-121.5868,Discovery Bay,CA,California,TRUE,NA,15974,369.9,6013
94506,37.80862,-121.90498,Danville,CA,California,TRUE,NA,27143,561.8,6013
94507,37.85429,-122.00664,Alamo,CA,California,TRUE,NA,14059,484.7,6013
94508,38.57909,-122.44451,Angwin,CA,California,TRUE,NA,4083,98.4,6055
94509,37.99214,-121.8142,Antioch,CA,California,TRUE,NA,69295,1533.8,6013
94510,38.09756,-122.13189,Benicia,CA,California,TRUE,NA,28297,374.5,6095
94511,38.02883,-121.64039,Bethel Island,CA,California,TRUE,NA,2015,148.1,6013
94512,38.1263,-121.83793,Birds Landing,CA,California,TRUE,NA,18,0.3,6095
94513,37.92541,-121.68452,Brentwood,CA,California,TRUE,NA,65454,320.5,6013
94514,37.83071,-121.63392,Byron,CA,California,TRUE,NA,2081,26.8,6013
94515,38.62449,-122.62503,Calistoga,CA,California,TRUE,NA,7525,25.1,6097
94516,37.82748,-122.16629,Canyon,CA,California,TRUE,NA,233,24.9,6013
94517,37.8926,-121.88252,Clayton,CA,California,TRUE,NA,12970,104.9,6013
94518,37.95052,-122.02209,Concord,CA,California,TRUE,NA,28846,2010.1,6013
94519,37.98881,-122.01275,Concord,CA,California,TRUE,NA,20317,1729.4,6013
94520,37.99344,-122.03532,Concord,CA,California,TRUE,NA,38709,1514,6013
94521,37.95293,-121.96971,Concord,CA,California,TRUE,NA,42891,1710.3,6013
94523,37.95403,-122.07608,Pleasant Hill,CA,California,TRUE,NA,34929,1871.6,6013
94525,38.04811,-122.2292,Crockett,CA,California,TRUE,NA,3231,508.7,6013
94526,37.81472,-121.98451,Danville,CA,California,TRUE,NA,33738,989.1,6013
94528,37.84149,-121.95819,Diablo,CA,California,TRUE,NA,804,269,6013
94530,37.92076,-122.30068,El Cerrito,CA,California,TRUE,NA,25925,2311.5,6013
94531,37.95665,-121.77777,Antioch,CA,California,TRUE,NA,42163,1160.5,6013
94533,38.28132,-122.00693,Fairfield,CA,California,TRUE,NA,78695,1348.9,6095
94534,38.24112,-122.12142,Fairfield,CA,California,TRUE,NA,38471,191.5,6095
94535,38.27048,-121.93851,Travis Afb,CA,California,TRUE,NA,3407,137,6095
94536,37.57072,-121.98555,Fremont,CA,California,TRUE,NA,74544,2044.6,6001
94538,37.50653,-121.96361,Fremont,CA,California,TRUE,NA,67283,1570.8,6001
94539,37.51635,-121.9119,Fremont,CA,California,TRUE,NA,55006,847,6001
94541,37.67376,-122.08707,Hayward,CA,California,TRUE,NA,66182,3427.9,6001
94542,37.6553,-122.02584,Hayward,CA,California,TRUE,NA,15149,675.9,6001
94544,37.63352,-122.05678,Hayward,CA,California,TRUE,NA,78333,2761.6,6001
94545,37.62957,-122.12048,Hayward,CA,California,TRUE,NA,32552,868,6001
94546,37.73441,-122.09056,Castro Valley,CA,California,TRUE,NA,45085,1090.9,6001
94547,38.00637,-122.26117,Hercules,CA,California,TRUE,NA,26090,1776.5,6013
94548,37.97481,-121.65265,Knightsen,CA,California,TRUE,NA,248,41.4,6013
94549,37.90133,-122.11933,Lafayette,CA,California,TRUE,NA,29344,570.9,6013
94550,37.51746,-121.59406,Livermore,CA,California,TRUE,NA,52617,74.7,6001
94551,37.75902,-121.76026,Livermore,CA,California,TRUE,NA,48151,224.7,6001
94552,37.70456,-122.01359,Castro Valley,CA,California,TRUE,NA,15220,113.4,6001
94553,37.97999,-122.15368,Martinez,CA,California,TRUE,NA,49801,312,6013
94555,37.55083,-122.08043,Fremont,CA,California,TRUE,NA,38017,1059.4,6001
94556,37.83102,-122.10425,Moraga,CA,California,TRUE,NA,15776,315.9,6013
94558,38.50846,-122.26497,Napa,CA,California,TRUE,NA,66854,64.6,6055
94559,38.25238,-122.29382,Napa,CA,California,TRUE,NA,27564,257.3,6055
94560,37.50771,-122.02523,Newark,CA,California,TRUE,NA,48148,926,6001
94561,37.99311,-121.69172,Oakley,CA,California,TRUE,NA,43031,958.2,6013
94562,38.43071,-122.40874,Oakville,CA,California,TRUE,NA,NA,NA,6055
94563,37.88196,-122.19419,Orinda,CA,California,TRUE,NA,19351,364.1,6013
94564,37.98896,-122.27018,Pinole,CA,California,TRUE,NA,19201,1085.5,6013
94565,38.00926,-121.92886,Pittsburg,CA,California,TRUE,NA,97249,829,6013
94566,37.65032,-121.85881,Pleasanton,CA,California,TRUE,NA,45050,856,6001
94567,38.66342,-122.4349,Pope Valley,CA,California,TRUE,NA,869,4.6,6055
94568,37.71596,-121.90113,Dublin,CA,California,TRUE,NA,57395,1343.5,6001
94569,38.04411,-122.19201,Port Costa,CA,California,TRUE,NA,242,72.7,6013
94571,38.1566,-121.7482,Rio Vista,CA,California,TRUE,NA,10330,36.6,6095
94572,38.02392,-122.23285,Rodeo,CA,California,TRUE,NA,9997,420,6013
94573,38.45726,-122.42348,Rutherford,CA,California,TRUE,NA,70,17.6,6055
94574,38.52742,-122.39261,Saint Helena,CA,California,TRUE,NA,8527,26.5,6055
94575,37.84235,-122.11012,Moraga,CA,California,TRUE,NA,1176,2820.8,6013
94576,38.54932,-122.47581,Deer Park,CA,California,TRUE,NA,123,167.2,6055
94577,37.71595,-122.16615,San Leandro,CA,California,TRUE,NA,48520,2308.6,6001
94578,37.70675,-122.1256,San Leandro,CA,California,TRUE,NA,42468,3596.9,6001
94579,37.68656,-122.15709,San Leandro,CA,California,TRUE,NA,21541,2659.2,6001
94580,37.67803,-122.13334,San Lorenzo,CA,California,TRUE,NA,29661,3447,6001
94582,37.76357,-121.91469,San Ramon,CA,California,TRUE,NA,44721,1287.5,6013
94583,37.77245,-121.99157,San Ramon,CA,California,TRUE,NA,38527,700.5,6013
94585,38.19061,-121.94216,Suisun City,CA,California,TRUE,NA,29351,106.7,6095
94586,37.57327,-121.85472,Sunol,CA,California,TRUE,NA,817,5.7,6001
94587,37.59142,-122.06993,Union City,CA,California,TRUE,NA,75067,1476.4,6001
94588,37.73801,-121.88178,Pleasanton,CA,California,TRUE,NA,36324,428.4,6001
94589,38.14162,-122.24596,Vallejo,CA,California,TRUE,NA,30206,2058.8,6095
94590,38.09546,-122.24986,Vallejo,CA,California,TRUE,NA,37378,2199.1,6095
94591,38.12702,-122.19635,Vallejo,CA,California,TRUE,NA,56333,1031,6095
94592,38.12009,-122.3117,Vallejo,CA,California,TRUE,NA,1038,50,6095
94595,37.87206,-122.06892,Walnut Creek,CA,California,TRUE,NA,17730,1311.8,6013
94596,37.88902,-122.03676,Walnut Creek,CA,California,TRUE,NA,22247,1416.9,6013
94597,37.91768,-122.0718,Walnut Creek,CA,California,TRUE,NA,23263,2216.2,6013
94598,37.89238,-121.98283,Walnut Creek,CA,California,TRUE,NA,26666,499.5,6013
94599,38.41012,-122.37365,Yountville,CA,California,TRUE,NA,3070,149.2,6055
94601,37.77684,-122.21822,Oakland,CA,California,TRUE,NA,53104,6408.9,6001
94602,37.80517,-122.20422,Oakland,CA,California,TRUE,NA,29593,3141.1,6001
94603,37.73923,-122.17554,Oakland,CA,California,TRUE,NA,35486,5078.1,6001
94605,37.76062,-122.14903,Oakland,CA,California,TRUE,NA,43167,1887.6,6001
94606,37.79179,-122.24455,Oakland,CA,California,TRUE,NA,37640,6247.8,6001
94607,37.80721,-122.30024,Oakland,CA,California,TRUE,NA,25723,1685.8,6001
94608,37.83611,-122.28621,Emeryville,CA,California,TRUE,NA,31572,4430,6001
94609,37.83476,-122.2642,Oakland,CA,California,TRUE,NA,23729,5501.5,6001
94610,37.81229,-122.24048,Oakland,CA,California,TRUE,NA,31553,5825.3,6001
94611,37.83191,-122.21592,Oakland,CA,California,TRUE,NA,39042,2065,6001
94612,37.80789,-122.2662,Oakland,CA,California,TRUE,NA,16203,6528.7,6001
94613,37.78075,-122.18308,Oakland,CA,California,TRUE,NA,868,1367.6,6001
94618,37.8442,-122.23868,Oakland,CA,California,TRUE,NA,17110,2726.4,6001
94619,37.79262,-122.16001,Oakland,CA,California,TRUE,NA,24833,1148.9,6001
94621,37.7379,-122.20794,Oakland,CA,California,TRUE,NA,33820,1533.8,6001
94702,37.86619,-122.28634,Berkeley,CA,California,TRUE,NA,17000,5120,6001
94703,37.86397,-122.27573,Berkeley,CA,California,TRUE,NA,21942,6579.2,6001
94704,37.8664,-122.26088,Berkeley,CA,California,TRUE,NA,29509,13387.4,6001
94705,37.86523,-122.2384,Berkeley,CA,California,TRUE,NA,13612,1554.6,6001
94706,37.88969,-122.29581,Albany,CA,California,TRUE,NA,21404,5643.6,6001
94707,37.89843,-122.27917,Berkeley,CA,California,TRUE,NA,11887,2604.7,6001
94708,37.90276,-122.26202,Berkeley,CA,California,TRUE,NA,11899,1379.6,6013
94709,37.87835,-122.26613,Berkeley,CA,California,TRUE,NA,12411,7092.9,6001
94710,37.86705,-122.303,Berkeley,CA,California,TRUE,NA,8123,1452,6001
94720,37.87185,-122.25226,Berkeley,CA,California,TRUE,NA,2829,1551.4,6001
94801,37.95217,-122.38025,Richmond,CA,California,TRUE,NA,31443,1053.1,6013
94803,37.95683,-122.28235,El Sobrante,CA,California,TRUE,NA,26062,785,6013
94804,37.92074,-122.34204,Richmond,CA,California,TRUE,NA,41440,2469,6013
94805,37.94215,-122.32364,Richmond,CA,California,TRUE,NA,14292,2958.4,6013
94806,37.97811,-122.33618,San Pablo,CA,California,TRUE,NA,63603,3127.6,6013
94901,37.98053,-122.50249,San Rafael,CA,California,TRUE,NA,41235,1215.1,6041
94903,38.02485,-122.5522,San Rafael,CA,California,TRUE,NA,30198,586.4,6041
94904,37.94841,-122.55288,Greenbrae,CA,California,TRUE,NA,13319,1039.6,6041
94920,37.88732,-122.46549,Belvedere Tiburon,CA,California,TRUE,NA,12592,746.8,6041
94922,38.35683,-122.95098,Bodega,CA,California,TRUE,NA,726,64.3,6097
94923,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,NA,1185,23.7,6097
94924,37.95411,-122.73171,Bolinas,CA,California,TRUE,NA,1273,17.9,6041
94925,37.92386,-122.5132,Corte Madera,CA,California,TRUE,NA,9793,1177.4,6041
94928,38.3459,-122.6935,Rohnert Park,CA,California,TRUE,NA,43908,2188.6,6097
94929,38.25444,-122.96243,Dillon Beach,CA,California,TRUE,NA,309,126.2,6041
94930,37.97048,-122.61108,Fairfax,CA,California,TRUE,NA,8794,238.5,6041
94931,38.32229,-122.71497,Cotati,CA,California,TRUE,NA,9097,454.1,6097
94933,38.01753,-122.68814,Forest Knolls,CA,California,TRUE,NA,880,105.8,6041
94937,38.09466,-122.92719,Inverness,CA,California,TRUE,NA,920,6.3,6041
94938,38.03024,-122.72953,Lagunitas,CA,California,TRUE,NA,967,39.4,6041
94939,37.93725,-122.53518,Larkspur,CA,California,TRUE,NA,6910,1130.5,6041
94940,38.15754,-122.86376,Marshall,CA,California,TRUE,NA,244,3.6,6041
94941,37.92562,-122.60083,Mill Valley,CA,California,TRUE,NA,32707,334.9,6041
94945,38.1258,-122.55443,Novato,CA,California,TRUE,NA,18084,299.6,6041
94946,38.07176,-122.68785,Nicasio,CA,California,TRUE,NA,723,7.5,6041
94947,38.10705,-122.62813,Novato,CA,California,TRUE,NA,25809,454.3,6041
94949,38.06576,-122.53172000000001,Novato,CA,California,TRUE,NA,17942,516.1,6041
94950,38.02122,-122.76187,Olema,CA,California,TRUE,NA,118,9.4,6041
94951,38.32252,-122.64492,Penngrove,CA,California,TRUE,NA,3672,110.3,6097
94952,38.23007,-122.76338,Petaluma,CA,California,TRUE,NA,35198,68.5,6041
94954,38.24624,-122.56627,Petaluma,CA,California,TRUE,NA,39018,242.3,6097
94956,38.0476,-122.81046,Point Reyes Station,CA,California,TRUE,NA,1181,13.1,6041
94957,37.96343,-122.56174,Ross,CA,California,TRUE,NA,1185,322.1,6041
94960,37.99707,-122.57838,San Anselmo,CA,California,TRUE,NA,16199,1063.8,6041
94963,38.00765,-122.66484,San Geronimo,CA,California,TRUE,NA,195,47.2,6041
94964,37.94235,-122.49244,San Quentin,CA,California,TRUE,NA,2959,2502.9,6041
94965,37.85263,-122.52699,Sausalito,CA,California,TRUE,NA,11438,302.9,6041
94970,37.91694,-122.65553,Stinson Beach,CA,California,TRUE,NA,653,34.9,6041
94971,38.23724,-122.89006,Tomales,CA,California,TRUE,NA,197,3.4,6041
94972,38.33665,-122.93934,Valley Ford,CA,California,TRUE,NA,NA,NA,6097
94973,38.01259,-122.63947,Woodacre,CA,California,TRUE,NA,1515,148.1,6041
95002,37.44075,-122.00047000000001,Alviso,CA,California,TRUE,NA,2251,90.7,6085
95003,37.0089,-121.87775,Aptos,CA,California,TRUE,NA,25230,300.4,6087
95004,36.86818,-121.63237,Aromas,CA,California,TRUE,NA,4295,75.5,6053
95005,37.09835,-122.08931,Ben Lomond,CA,California,TRUE,NA,7731,252.7,6087
95006,37.17129,-122.151,Boulder Creek,CA,California,TRUE,NA,9457,66.2,6087
95007,37.11019,-122.11434,Brookdale,CA,California,TRUE,NA,395,96.2,6087
95008,37.27977,-121.95481,Campbell,CA,California,TRUE,NA,47886,2860.6,6085
95010,36.97721,-121.95466,Capitola,CA,California,TRUE,NA,8908,2487.3,6087
95012,36.78373,-121.74164,Castroville,CA,California,TRUE,NA,10083,301.5,6053
95013,37.21531,-121.73962,Coyote,CA,California,TRUE,NA,34,7.4,6085
95014,37.30827,-122.07981,Cupertino,CA,California,TRUE,NA,61480,954.8,6085
95017,37.10529,-122.22913,Davenport,CA,California,TRUE,NA,831,5.1,6087
95018,37.08027,-122.05824,Felton,CA,California,TRUE,NA,6348,140.5,6087
95019,36.93575,-121.78458,Freedom,CA,California,TRUE,NA,8743,3085.3,6087
95020,37.01461,-121.55718,Gilroy,CA,California,TRUE,NA,63522,161.6,6085
95023,36.92113,-121.36117,Hollister,CA,California,TRUE,NA,54197,53,6069
95030,37.22168,-121.98326,Los Gatos,CA,California,TRUE,NA,13631,499.1,6085
95032,37.20859,-121.92359,Los Gatos,CA,California,TRUE,NA,25865,535,6085
95033,37.15701,-121.97771,Los Gatos,CA,California,TRUE,NA,9910,42.8,6087
95035,37.44319,-121.87632,Milpitas,CA,California,TRUE,NA,75367,1297.2,6085
95037,37.13213,-121.67886,Morgan Hill,CA,California,TRUE,NA,51968,167.1,6085
95039,36.81515,-121.7779,Moss Landing,CA,California,TRUE,NA,1209,26.9,6053
95041,37.05052,-122.05828,Mount Hermon,CA,California,TRUE,NA,349,696.3,6087
95043,36.51652,-120.97677,Paicines,CA,California,TRUE,NA,727,0.4,6069
95045,36.83281,-121.52576,San Juan Bautista,CA,California,TRUE,NA,4340,35.4,6069
95046,37.09576,-121.59649,San Martin,CA,California,TRUE,NA,5905,121.2,6085
95050,37.3504,-121.95238,Santa Clara,CA,California,TRUE,NA,38884,2752,6085
95051,37.3483,-121.98444,Santa Clara,CA,California,TRUE,NA,59209,3468.4,6085
95053,37.34848,-121.93737,Santa Clara,CA,California,TRUE,NA,3835,10093.6,6085
95054,37.39308,-121.96483,Santa Clara,CA,California,TRUE,NA,23959,1440.2,6085
95060,37.01352,-122.10176,Santa Cruz,CA,California,TRUE,NA,48910,346.2,6087
95062,36.97279,-121.99008,Santa Cruz,CA,California,TRUE,NA,36413,2782.5,6087
95064,36.99158,-122.05886,Santa Cruz,CA,California,TRUE,NA,10622,2409.8,6087
95065,37.03229,-121.98444,Santa Cruz,CA,California,TRUE,NA,8164,288,6087
95066,37.0672,-122.01453,Scotts Valley,CA,California,TRUE,NA,15275,315,6087
95070,37.25624,-122.05151,Saratoga,CA,California,TRUE,NA,31442,428.6,6085
95073,37.04068,-121.93174,Soquel,CA,California,TRUE,NA,11289,190.3,6087
95075,36.80112,-121.19258,Tres Pinos,CA,California,TRUE,NA,429,1.8,6069
95076,36.94029,-121.75089,Watsonville,CA,California,TRUE,NA,84281,240.9,6087
95110,37.34656,-121.9097,San Jose,CA,California,TRUE,NA,20004,1695.9,6085
95111,37.28401,-121.82731,San Jose,CA,California,TRUE,NA,61183,4069.1,6085
95112,37.34461,-121.88346,San Jose,CA,California,TRUE,NA,59959,3184.4,6085
95113,37.3339,-121.8905,San Jose,CA,California,TRUE,NA,2550,2826.9,6085
95116,37.35043,-121.85255,San Jose,CA,California,TRUE,NA,54758,5932.7,6085
95117,37.31008,-121.96225,San Jose,CA,California,TRUE,NA,31702,5275.3,6085
95118,37.25589,-121.88991,San Jose,CA,California,TRUE,NA,32768,3111.7,6085
95119,37.22756,-121.79077,San Jose,CA,California,TRUE,NA,10450,948.9,6085
95120,37.18428,-121.83658,San Jose,CA,California,TRUE,NA,38177,375.1,6085
95121,37.30463,-121.80981,San Jose,CA,California,TRUE,NA,38258,3323,6085
95122,37.32925,-121.83481,San Jose,CA,California,TRUE,NA,55619,4490.7,6085
95123,37.24479,-121.83306,San Jose,CA,California,TRUE,NA,70005,3455.5,6085
95124,37.25684,-121.92286,San Jose,CA,California,TRUE,NA,52049,3050.2,6085
95125,37.29554,-121.89408,San Jose,CA,California,TRUE,NA,54076,2866.1,6085
95126,37.32687,-121.91677,San Jose,CA,California,TRUE,NA,37063,4313.5,6085
95127,37.37453,-121.78733,San Jose,CA,California,TRUE,NA,63220,1282.6,6085
95128,37.31579,-121.93647,San Jose,CA,California,TRUE,NA,35986,3534.7,6085
95129,37.30597,-122.00072,San Jose,CA,California,TRUE,NA,40277,3408,6085
95130,37.28803,-121.98146,San Jose,CA,California,TRUE,NA,14051,3770.1,6085
95131,37.38729,-121.89793,San Jose,CA,California,TRUE,NA,32096,2145.7,6085
95132,37.41994,-121.79059,San Jose,CA,California,TRUE,NA,42726,603.1,6085
95133,37.37171,-121.86057,San Jose,CA,California,TRUE,NA,28158,3333.5,6085
95134,37.43003,-121.94528,San Jose,CA,California,TRUE,NA,30499,1089.5,6085
95135,37.22285,-121.55913,San Jose,CA,California,TRUE,NA,22509,67.1,6085
95136,37.27192,-121.85237,San Jose,CA,California,TRUE,NA,48492,3598.3,6085
95138,37.2462,-121.73287,San Jose,CA,California,TRUE,NA,20597,305.4,6085
95139,37.22489,-121.76393,San Jose,CA,California,TRUE,NA,7262,2326.6,6085
95140,37.3483,-121.64085,Mount Hamilton,CA,California,TRUE,NA,56,0.3,6085
95148,37.33252,-121.78142,San Jose,CA,California,TRUE,NA,48629,2381.9,6085
95202,37.95968,-121.28772,Stockton,CA,California,TRUE,NA,6607,2406.2,6077
95203,37.95237,-121.33098,Stockton,CA,California,TRUE,NA,15561,974.5,6077
95204,37.97403,-121.31906,Stockton,CA,California,TRUE,NA,28860,2101.7,6077
95205,37.96425,-121.25955,Stockton,CA,California,TRUE,NA,37133,1594.6,6077
95206,37.8961,-121.41051,Stockton,CA,California,TRUE,NA,65643,190.2,6077
95207,38.00242,-121.325,Stockton,CA,California,TRUE,NA,51652,2752.3,6077
95209,38.04717,-121.35121,Stockton,CA,California,TRUE,NA,44325,2077.4,6077
95210,38.03215,-121.29782,Stockton,CA,California,TRUE,NA,41641,2114.3,6077
95211,37.98078,-121.31198,Stockton,CA,California,TRUE,NA,2343,9169,6077
95212,38.04897,-121.22684,Stockton,CA,California,TRUE,NA,28281,515.5,6077
95215,37.9444,-121.15276,Stockton,CA,California,TRUE,NA,25473,106,6077
95219,38.0207,-121.51584,Stockton,CA,California,TRUE,NA,29117,96.2,6077
95220,38.19779,-121.23603,Acampo,CA,California,TRUE,NA,8228,54.7,6077
95221,38.0724,-120.54852,Altaville,CA,California,TRUE,NA,NA,NA,6009
95222,38.06127,-120.61791,Angels Camp,CA,California,TRUE,NA,5418,13.8,6009
95223,38.4644,-119.85939,Arnold,CA,California,TRUE,NA,2602,2.4,6003
95224,38.22706,-120.32562,Avery,CA,California,TRUE,NA,195,6.5,6009
95225,38.20399,-120.86488,Burson,CA,California,TRUE,NA,618,24.6,6009
95226,38.23377,-120.86232,Campo Seco,CA,California,TRUE,NA,0,0,6009
95227,38.20678,-121.04615,Clements,CA,California,TRUE,NA,734,7.4,6077
95228,37.94669,-120.68067,Copperopolis,CA,California,TRUE,NA,4486,18.9,6009
95230,37.97361,-120.86492,Farmington,CA,California,TRUE,NA,661,1.9,6099
95231,37.87331,-121.29272,French Camp,CA,California,TRUE,NA,5520,198,6077
95232,38.36051,-120.57722,Glencoe,CA,California,TRUE,NA,203,15.8,6009
95233,38.18622,-120.36859,Hathaway Pines,CA,California,TRUE,NA,381,91.3,6009
95236,38.04218,-121.03176,Linden,CA,California,TRUE,NA,4458,13.5,6077
95237,38.15953,-121.14845,Lockeford,CA,California,TRUE,NA,3655,190.3,6077
95240,38.1177,-121.1627,Lodi,CA,California,TRUE,NA,49439,279.9,6077
95242,38.13204,-121.38875,Lodi,CA,California,TRUE,NA,27340,116.2,6077
95245,38.30189,-120.61975,Mokelumne Hill,CA,California,TRUE,NA,1650,9.1,6009
95246,38.23662,-120.49589,Mountain Ranch,CA,California,TRUE,NA,1234,6.9,6009
95247,38.14264,-120.44359,Murphys,CA,California,TRUE,NA,3853,31.6,6009
95248,38.32433,-120.46051,Rail Road Flat,CA,California,TRUE,NA,108,1.3,6009
95249,38.18986,-120.61784,San Andreas,CA,California,TRUE,NA,5988,28.5,6009
95251,38.08024,-120.45769,Vallecito,CA,California,TRUE,NA,496,15.7,6009
95252,38.15871,-120.84214,Valley Springs,CA,California,TRUE,NA,15779,53.4,6009
95253,38.14725,-121.19525,Victor,CA,California,TRUE,NA,NA,NA,6077
95254,38.20323,-120.95857,Wallace,CA,California,TRUE,NA,721,57.1,6009
95255,38.42055,-120.47506,West Point,CA,California,TRUE,NA,1591,13.9,6009
